latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.646748,77.2748,231.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),visibility (m),sunshine_duration (s),relative_humidity_2m (%),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2025-03-02T20:00,17.8,24140.00,0.00,68,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-02T21:00,16.7,24140.00,0.00,69,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-02T22:00,16.0,24140.00,0.00,69,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-02T23:00,15.4,24140.00,0.00,69,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T00:00,14.7,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T01:00,13.6,24140.00,0.00,76,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T02:00,13.1,24140.00,0.00,77,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T03:00,12.9,24140.00,0.00,76,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T04:00,12.2,24140.00,0.00,79,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T05:00,11.8,24140.00,0.00,81,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T06:00,12.4,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-03T07:00,13.2,24140.00,851.95,80,0.00,0,0,0,0,27.0,8.0,19.0
2025-03-03T08:00,15.4,24140.00,3600.00,75,0.00,0,0,0,0,187.0,105.0,82.0
2025-03-03T09:00,18.6,24140.00,3600.00,66,0.00,0,0,0,0,394.0,275.0,119.0
2025-03-03T10:00,21.5,24140.00,3600.00,52,0.00,0,0,0,0,580.0,437.0,143.0
2025-03-03T11:00,23.9,24140.00,3600.00,39,0.00,0,0,0,0,716.0,560.0,156.0
2025-03-03T12:00,25.4,24140.00,3600.00,33,0.00,1,0,1,0,789.0,626.0,163.0
2025-03-03T13:00,26.4,24140.00,3600.00,32,0.00,3,0,3,0,789.0,624.0,165.0
2025-03-03T14:00,27.0,24140.00,3600.00,35,0.00,35,0,35,0,722.0,566.0,156.0
2025-03-03T15:00,26.6,24140.00,3600.00,39,0.00,20,0,20,0,482.0,320.0,162.0
2025-03-03T16:00,25.9,24140.00,3600.00,43,0.00,13,0,13,0,361.0,236.0,125.0
2025-03-03T17:00,24.5,24140.00,3600.00,55,0.00,11,0,11,0,184.0,99.0,85.0
2025-03-03T18:00,23.6,24140.00,1209.35,57,0.00,2,0,2,0,32.0,10.0,22.0
2025-03-03T19:00,22.4,24140.00,0.00,61,0.00,16,0,16,0,0.0,0.0,0.0
2025-03-03T20:00,21.7,24140.00,0.00,64,0.00,63,0,63,0,0.0,0.0,0.0
2025-03-03T21:00,21.2,24140.00,0.00,64,0.00,29,0,29,0,0.0,0.0,0.0
2025-03-03T22:00,20.5,24140.00,0.00,66,0.00,21,0,21,0,0.0,0.0,0.0
2025-03-03T23:00,19.9,24140.00,0.00,68,0.00,13,0,13,0,0.0,0.0,0.0
2025-03-04T00:00,19.0,24140.00,0.00,71,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T01:00,18.5,24140.00,0.00,73,0.00,1,0,1,0,0.0,0.0,0.0
2025-03-04T02:00,18.2,24140.00,0.00,74,0.00,1,0,1,0,0.0,0.0,0.0
2025-03-04T03:00,16.8,24140.00,0.00,79,0.00,1,0,1,0,0.0,0.0,0.0
2025-03-04T04:00,16.0,24140.00,0.00,82,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T05:00,14.9,24140.00,0.00,87,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T06:00,16.1,24140.00,0.00,87,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T07:00,17.4,24140.00,1082.97,80,0.00,0,0,0,0,29.0,9.0,20.0
2025-03-04T08:00,18.8,24140.00,3600.00,73,0.00,0,0,0,0,192.0,107.0,85.0
2025-03-04T09:00,20.2,24140.00,3600.00,67,0.00,0,0,0,0,399.0,278.0,121.0
2025-03-04T10:00,22.0,24140.00,3600.00,59,0.00,0,0,0,0,588.0,444.0,144.0
2025-03-04T11:00,23.3,24140.00,3600.00,54,0.00,8,6,3,0,721.0,562.0,159.0
2025-03-04T12:00,24.1,24140.00,3600.00,48,0.00,26,10,23,0,748.0,560.0,188.0
2025-03-04T13:00,24.6,24140.00,3600.00,43,0.00,49,5,48,0,684.0,460.0,224.0
2025-03-04T14:00,24.8,24140.00,3600.00,41,0.00,34,1,34,0,581.0,367.0,214.0
2025-03-04T15:00,24.7,24140.00,3600.00,39,0.00,20,2,20,0,514.0,347.0,167.0
2025-03-04T16:00,24.0,24140.00,3600.00,40,0.00,19,3,16,0,368.0,238.0,130.0
2025-03-04T17:00,22.8,24140.00,3600.00,43,0.00,38,12,37,0,190.0,100.0,90.0
2025-03-04T18:00,21.1,24140.00,1452.53,52,0.00,3,1,3,0,36.0,11.0,25.0
2025-03-04T19:00,20.3,24140.00,0.00,53,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T20:00,19.4,24140.00,0.00,49,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T21:00,18.3,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T22:00,17.5,24140.00,0.00,52,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-04T23:00,16.6,24140.00,0.00,55,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T00:00,15.9,24140.00,0.00,57,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T01:00,15.2,24140.00,0.00,60,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T02:00,14.6,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T03:00,13.9,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T04:00,13.3,24140.00,0.00,61,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T05:00,12.9,24140.00,0.00,56,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T06:00,12.6,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T07:00,12.6,24140.00,1313.48,63,0.00,0,0,0,0,32.0,10.0,22.0
2025-03-05T08:00,13.8,24140.00,3600.00,61,0.00,0,0,0,0,202.0,115.0,87.0
2025-03-05T09:00,15.7,24140.00,3600.00,55,0.00,0,0,0,0,418.0,294.0,124.0
2025-03-05T10:00,17.9,24140.00,3600.00,48,0.00,0,0,0,0,610.0,464.0,146.0
2025-03-05T11:00,19.8,24140.00,3600.00,41,0.00,0,0,0,0,753.0,594.0,159.0
2025-03-05T12:00,21.2,24140.00,3600.00,35,0.00,0,0,0,0,830.0,663.0,167.0
2025-03-05T13:00,22.2,24140.00,3600.00,30,0.00,0,0,0,0,834.0,668.0,166.0
2025-03-05T14:00,22.8,24140.00,3600.00,28,0.00,0,0,0,0,765.0,605.0,160.0
2025-03-05T15:00,22.7,24140.00,3600.00,30,0.00,0,0,0,0,627.0,481.0,146.0
2025-03-05T16:00,22.2,24140.00,3600.00,32,0.00,0,0,0,0,436.0,312.0,124.0
2025-03-05T17:00,21.5,24140.00,3600.00,31,0.00,0,0,0,0,220.0,130.0,90.0
2025-03-05T18:00,21.0,24140.00,2225.46,33,0.00,0,0,0,0,41.0,14.0,27.0
2025-03-05T19:00,20.2,24140.00,0.00,36,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T20:00,19.4,24140.00,0.00,38,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T21:00,18.9,24140.00,0.00,38,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T22:00,18.6,24140.00,0.00,36,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-05T23:00,18.1,24140.00,0.00,37,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T00:00,17.2,24140.00,0.00,41,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T01:00,16.2,24140.00,0.00,44,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T02:00,15.4,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T03:00,14.9,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T04:00,14.4,24140.00,0.00,47,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T05:00,13.9,24140.00,0.00,48,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T06:00,12.9,24140.00,0.00,57,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T07:00,13.3,24140.00,1543.62,56,0.00,0,0,0,0,32.0,11.0,21.0
2025-03-06T08:00,15.1,24140.00,3600.00,53,0.00,0,0,0,0,203.0,116.0,87.0
2025-03-06T09:00,17.6,24140.00,3600.00,46,0.00,0,0,0,0,419.0,296.0,123.0
2025-03-06T10:00,20.3,24140.00,3600.00,39,0.00,0,0,0,0,611.0,466.0,145.0
2025-03-06T11:00,22.6,24140.00,3600.00,33,0.00,0,0,0,0,752.0,593.0,159.0
2025-03-06T12:00,24.4,24140.00,3600.00,28,0.00,0,0,0,0,830.0,664.0,166.0
2025-03-06T13:00,25.6,24140.00,3600.00,25,0.00,0,0,0,0,834.0,668.0,166.0
2025-03-06T14:00,26.6,24140.00,3600.00,22,0.00,0,0,0,0,763.0,604.0,159.0
2025-03-06T15:00,26.9,24140.00,3600.00,22,0.00,0,0,0,0,625.0,479.0,146.0
2025-03-06T16:00,26.6,24140.00,3600.00,21,0.00,0,0,0,0,436.0,311.0,125.0
2025-03-06T17:00,25.5,24140.00,3600.00,24,0.00,0,0,0,0,222.0,131.0,91.0
2025-03-06T18:00,23.5,24140.00,2467.65,30,0.00,0,0,0,0,42.0,15.0,27.0
2025-03-06T19:00,22.6,24140.00,0.00,35,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T20:00,21.7,24140.00,0.00,38,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T21:00,20.6,24140.00,0.00,43,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T22:00,19.8,24140.00,0.00,45,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-06T23:00,18.7,24140.00,0.00,48,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T00:00,18.3,24140.00,0.00,51,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T01:00,16.9,24140.00,0.00,53,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T02:00,14.9,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T03:00,14.4,24140.00,0.00,66,0.00,1,0,0,1,0.0,0.0,0.0
2025-03-07T04:00,14.1,24140.00,0.00,67,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T05:00,13.8,24140.00,0.00,68,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T06:00,13.1,24140.00,0.00,72,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T07:00,14.1,24140.00,1509.10,67,0.00,0,0,0,0,35.0,11.0,24.0
2025-03-07T08:00,16.5,24140.00,3600.00,58,0.00,0,0,0,0,207.0,119.0,88.0
2025-03-07T09:00,20.0,24140.00,3600.00,44,0.00,0,0,0,0,421.0,298.0,123.0
2025-03-07T10:00,23.6,24140.00,3600.00,31,0.00,0,0,0,0,613.0,467.0,146.0
2025-03-07T11:00,25.9,24140.00,3600.00,23,0.00,0,0,0,0,753.0,594.0,159.0
2025-03-07T12:00,27.5,24140.00,3600.00,18,0.00,0,0,0,0,826.0,661.0,165.0
2025-03-07T13:00,28.5,24140.00,3600.00,16,0.00,0,0,0,0,824.0,659.0,165.0
2025-03-07T14:00,29.0,24140.00,3600.00,16,0.00,0,0,0,0,750.0,592.0,158.0
2025-03-07T15:00,28.8,24140.00,3600.00,18,0.00,0,0,0,0,613.0,468.0,145.0
2025-03-07T16:00,28.2,24140.00,3600.00,21,0.00,0,0,0,0,426.0,303.0,123.0
2025-03-07T17:00,27.1,24140.00,3600.00,23,0.00,0,0,0,0,215.0,127.0,88.0
2025-03-07T18:00,25.2,24140.00,2180.72,29,0.00,0,0,0,0,41.0,14.0,27.0
2025-03-07T19:00,23.6,24140.00,0.00,36,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T20:00,22.9,24140.00,0.00,36,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T21:00,21.6,24140.00,0.00,43,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T22:00,20.8,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-07T23:00,20.0,24140.00,0.00,46,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T00:00,18.9,24140.00,0.00,48,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T01:00,18.0,24140.00,0.00,49,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T02:00,17.5,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T03:00,16.9,24140.00,0.00,52,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T04:00,16.5,24140.00,0.00,53,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T05:00,16.0,24140.00,0.00,55,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T06:00,15.7,24140.00,0.00,62,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T07:00,16.3,24140.00,1738.94,59,0.00,0,0,0,0,37.0,12.0,25.0
2025-03-08T08:00,18.5,24140.00,3600.00,52,0.00,0,0,0,0,210.0,122.0,88.0
2025-03-08T09:00,21.6,24140.00,3600.00,42,0.00,0,0,0,0,425.0,301.0,124.0
2025-03-08T10:00,25.0,24140.00,3600.00,34,0.00,0,0,0,0,617.0,471.0,146.0
2025-03-08T11:00,27.6,24140.00,3600.00,26,0.00,0,0,0,0,758.0,599.0,159.0
2025-03-08T12:00,29.3,24140.00,3600.00,20,0.00,0,0,0,0,834.0,669.0,165.0
2025-03-08T13:00,30.0,24140.00,3600.00,19,0.00,0,0,0,0,835.0,670.0,165.0
2025-03-08T14:00,30.2,24140.00,3600.00,18,0.00,5,0,0,5,762.0,603.0,159.0
2025-03-08T15:00,30.0,24140.00,3600.00,20,0.00,6,0,0,6,624.0,478.0,146.0
2025-03-08T16:00,29.5,24140.00,3600.00,21,0.00,0,0,0,0,433.0,308.0,125.0
2025-03-08T17:00,28.2,24140.00,3600.00,24,0.00,2,0,0,2,221.0,131.0,90.0
2025-03-08T18:00,26.5,24140.00,2423.16,30,0.00,7,0,0,7,43.0,15.0,28.0
2025-03-08T19:00,25.1,24140.00,0.00,38,0.00,8,0,0,8,0.0,0.0,0.0
2025-03-08T20:00,24.8,24140.00,0.00,47,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T21:00,23.6,24140.00,0.00,42,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T22:00,23.0,24140.00,0.00,50,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-08T23:00,21.2,24140.00,0.00,51,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T00:00,20.2,24140.00,0.00,55,0.00,6,0,0,6,0.0,0.0,0.0
2025-03-09T01:00,19.5,24140.00,0.00,61,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T02:00,18.0,24140.00,0.00,63,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T03:00,17.0,24140.00,0.00,69,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T04:00,16.5,24140.00,0.00,72,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T05:00,16.3,24140.00,0.00,70,0.00,7,0,0,7,0.0,0.0,0.0
2025-03-09T06:00,16.3,24140.00,0.00,78,0.00,30,0,0,30,0.0,0.0,0.0
2025-03-09T07:00,17.5,24140.00,1704.29,71,0.00,0,0,0,0,37.0,12.0,25.0
2025-03-09T08:00,20.8,24140.00,3600.00,58,0.00,0,0,0,0,207.0,120.0,87.0
2025-03-09T09:00,24.2,24140.00,3600.00,46,0.00,0,0,0,0,417.0,293.0,124.0
2025-03-09T10:00,27.5,24140.00,3600.00,35,0.00,0,0,0,0,605.0,460.0,145.0
2025-03-09T11:00,29.5,24140.00,3600.00,27,0.00,0,0,0,0,743.0,585.0,158.0
2025-03-09T12:00,30.9,24140.00,3600.00,23,0.00,13,0,0,13,816.0,651.0,165.0
2025-03-09T13:00,31.8,24140.00,3600.00,22,0.00,0,0,0,0,817.0,652.0,165.0
2025-03-09T14:00,32.2,24140.00,3600.00,21,0.00,5,0,0,5,745.0,587.0,158.0
2025-03-09T15:00,32.2,24140.00,3600.00,21,0.00,0,0,0,0,609.0,463.0,146.0
2025-03-09T16:00,31.8,24140.00,3600.00,22,0.00,3,0,0,3,423.0,299.0,124.0
2025-03-09T17:00,30.7,24140.00,3600.00,25,0.00,0,0,0,0,215.0,125.0,90.0
2025-03-09T18:00,28.6,24140.00,2401.45,31,0.00,0,0,0,0,43.0,15.0,28.0
2025-03-09T19:00,27.4,24140.00,0.00,35,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T20:00,26.2,24140.00,0.00,38,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T21:00,25.0,24140.00,0.00,42,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-09T22:00,23.6,24140.00,0.00,47,0.00,8,0,0,8,0.0,0.0,0.0
2025-03-09T23:00,22.5,24140.00,0.00,50,0.00,15,0,0,15,0.0,0.0,0.0
2025-03-10T00:00,21.6,24140.00,0.00,53,0.00,7,0,0,7,0.0,0.0,0.0
2025-03-10T01:00,20.8,24140.00,0.00,57,0.00,72,0,0,72,0.0,0.0,0.0
2025-03-10T02:00,20.1,24140.00,0.00,60,0.00,95,0,0,95,0.0,0.0,0.0
2025-03-10T03:00,19.6,24140.00,0.00,62,0.00,94,0,0,94,0.0,0.0,0.0
2025-03-10T04:00,19.3,24140.00,0.00,63,0.00,19,0,0,19,0.0,0.0,0.0
2025-03-10T05:00,18.9,24140.00,0.00,64,0.00,2,0,0,2,0.0,0.0,0.0
2025-03-10T06:00,18.9,24140.00,0.00,67,0.00,1,0,0,1,0.0,0.0,0.0
2025-03-10T07:00,19.3,24140.00,1669.28,65,0.00,3,0,0,3,38.0,12.0,26.0
2025-03-10T08:00,21.2,24140.00,3600.00,58,0.00,34,0,0,34,204.0,116.0,88.0
2025-03-10T09:00,24.0,24140.00,3600.00,49,0.00,8,0,0,8,409.0,283.0,126.0
2025-03-10T10:00,26.9,24140.00,3600.00,42,0.00,4,0,0,4,593.0,446.0,147.0
2025-03-10T11:00,29.2,24140.00,3600.00,35,0.00,75,0,0,75,730.0,569.0,161.0
2025-03-10T12:00,30.6,24140.00,3600.00,30,0.00,0,0,0,0,787.0,592.0,195.0
2025-03-10T13:00,31.5,24140.00,3600.00,28,0.00,1,0,1,0,804.0,637.0,167.0
2025-03-10T14:00,32.0,24140.00,3600.00,27,0.00,0,0,0,0,735.0,574.0,161.0
2025-03-10T15:00,32.0,24140.00,3600.00,27,0.00,5,0,0,5,602.0,456.0,146.0
2025-03-10T16:00,31.5,24140.00,3600.00,28,0.00,100,0,0,100,421.0,296.0,125.0
2025-03-10T17:00,30.6,24140.00,3600.00,30,0.00,97,0,0,97,190.0,72.0,118.0
2025-03-10T18:00,29.5,24140.00,5.61,30,0.00,92,0,0,92,39.0,6.0,33.0
2025-03-10T19:00,27.8,24140.00,0.00,37,0.00,44,0,0,44,0.0,0.0,0.0
2025-03-10T20:00,26.5,24140.00,0.00,43,0.00,96,0,0,96,0.0,0.0,0.0
2025-03-10T21:00,25.2,24140.00,0.00,47,0.00,100,0,0,100,0.0,0.0,0.0
2025-03-10T22:00,24.7,24140.00,0.00,48,0.00,100,0,0,100,0.0,0.0,0.0
2025-03-10T23:00,24.0,24140.00,0.00,51,0.00,100,0,0,100,0.0,0.0,0.0
2025-03-11T00:00,23.0,24140.00,0.00,53,0.00,81,0,0,81,0.0,0.0,0.0
2025-03-11T01:00,21.9,24140.00,0.00,57,0.00,7,0,0,7,0.0,0.0,0.0
2025-03-11T02:00,20.8,24140.00,0.00,63,0.00,12,0,0,12,0.0,0.0,0.0
2025-03-11T03:00,20.2,24140.00,0.00,66,0.00,63,0,0,63,0.0,0.0,0.0
2025-03-11T04:00,19.6,24140.00,0.00,68,0.00,35,0,0,35,0.0,0.0,0.0
2025-03-11T05:00,19.1,24140.00,0.00,72,0.00,83,0,0,83,0.0,0.0,0.0
2025-03-11T06:00,18.9,24140.00,0.00,79,0.00,29,0,0,29,0.0,0.0,0.0
2025-03-11T07:00,19.9,24140.00,1633.98,72,0.00,0,0,0,0,40.0,12.0,28.0
2025-03-11T08:00,23.0,24140.00,3600.00,60,0.00,2,0,0,2,210.0,121.0,89.0
2025-03-11T09:00,26.5,24140.00,3600.00,45,0.00,26,0,0,26,416.0,292.0,124.0
2025-03-11T10:00,29.5,24140.00,3600.00,34,0.00,88,0,0,88,600.0,453.0,147.0
2025-03-11T11:00,31.7,24140.00,3600.00,28,0.00,5,0,2,3,731.0,565.0,166.0
2025-03-11T12:00,33.2,24140.00,3600.00,25,0.00,89,0,0,89,807.0,641.0,166.0
2025-03-11T13:00,34.2,24140.00,3600.00,23,0.00,98,0,0,98,782.0,570.0,212.0
2025-03-11T14:00,34.5,24140.00,3600.00,22,0.00,100,0,1,100,648.0,371.0,277.0
2025-03-11T15:00,34.2,24140.00,3600.00,23,0.00,96,0,7,96,489.0,223.0,266.0
2025-03-11T16:00,33.2,24140.00,3600.00,27,0.00,99,0,10,99,349.0,147.0,202.0
2025-03-11T17:00,31.3,24140.00,441.40,34,0.00,80,0,2,80,121.0,23.0,98.0
2025-03-11T18:00,29.3,24140.00,1831.94,41,0.00,98,0,3,98,44.0,13.0,31.0
2025-03-11T19:00,28.3,24140.00,0.00,47,0.00,99,0,1,99,0.0,0.0,0.0
2025-03-11T20:00,27.0,24140.00,0.00,56,0.00,82,0,1,82,0.0,0.0,0.0
2025-03-11T21:00,25.8,24140.00,0.00,62,0.00,98,0,0,98,0.0,0.0,0.0
2025-03-11T22:00,25.0,24140.00,0.00,64,0.00,11,0,0,11,0.0,0.0,0.0
2025-03-11T23:00,24.1,24140.00,0.00,66,0.00,16,0,0,16,0.0,0.0,0.0
2025-03-12T00:00,24.0,24140.00,0.00,63,0.00,99,0,0,99,0.0,0.0,0.0
2025-03-12T01:00,23.5,24140.00,0.00,62,0.00,6,0,0,6,0.0,0.0,0.0
2025-03-12T02:00,22.8,24140.00,0.00,64,0.00,2,0,0,2,0.0,0.0,0.0
2025-03-12T03:00,21.9,24140.00,0.00,68,0.00,2,0,0,2,0.0,0.0,0.0
2025-03-12T04:00,21.1,24140.00,0.00,70,0.00,6,0,0,6,0.0,0.0,0.0
2025-03-12T05:00,20.7,24140.00,0.00,70,0.00,3,0,0,3,0.0,0.0,0.0
2025-03-12T06:00,20.0,24140.00,0.00,77,0.00,13,0,0,13,0.0,0.0,0.0
2025-03-12T07:00,20.6,24140.00,2388.81,74,0.00,80,0,0,80,43.0,15.0,28.0
2025-03-12T08:00,22.7,24140.00,3600.00,65,0.00,3,0,0,3,216.0,123.0,93.0
2025-03-12T09:00,25.8,24140.00,3600.00,53,0.00,26,0,0,26,427.0,302.0,125.0
2025-03-12T10:00,28.7,24140.00,3600.00,39,0.00,85,0,0,85,610.0,459.0,151.0
2025-03-12T11:00,30.5,24140.00,3600.00,32,0.00,100,0,0,100,739.0,560.0,179.0
2025-03-12T12:00,32.0,24140.00,3600.00,27,0.00,77,0,0,77,790.0,563.0,227.0
2025-03-12T13:00,33.1,24140.00,3600.00,24,0.00,71,0,0,71,799.0,590.0,209.0
2025-03-12T14:00,33.3,24140.00,3600.00,23,0.00,72,0,0,72,729.0,534.0,195.0
2025-03-12T15:00,33.0,24140.00,3600.00,24,0.00,100,0,0,100,595.0,416.0,179.0
2025-03-12T16:00,32.0,24140.00,3600.00,25,0.00,95,0,0,95,360.0,157.0,203.0
2025-03-12T17:00,31.0,24140.00,3600.00,29,0.00,100,0,0,100,204.0,94.0,110.0
2025-03-12T18:00,29.8,24140.00,494.41,35,0.00,100,0,1,100,42.0,8.0,34.0
2025-03-12T19:00,28.8,24140.00,0.00,40,0.00,100,0,1,100,0.0,0.0,0.0
2025-03-12T20:00,27.6,24140.00,0.00,45,0.00,39,0,2,38,0.0,0.0,0.0
2025-03-12T21:00,26.6,24140.00,0.00,48,0.00,100,0,1,100,0.0,0.0,0.0
2025-03-12T22:00,25.9,24140.00,0.00,49,0.00,100,0,0,100,0.0,0.0,0.0
2025-03-12T23:00,25.2,24140.00,0.00,52,0.00,100,0,0,100,0.0,0.0,0.0
2025-03-13T00:00,24.0,24140.00,0.00,56,0.00,92,0,1,92,0.0,0.0,0.0
2025-03-13T01:00,23.0,24140.00,0.00,59,0.00,98,0,0,98,0.0,0.0,0.0
2025-03-13T02:00,22.5,24140.00,0.00,59,0.00,75,0,0,75,0.0,0.0,0.0
2025-03-13T03:00,21.6,24140.00,0.00,63,0.00,90,0,0,90,0.0,0.0,0.0
2025-03-13T04:00,21.4,24140.00,0.00,62,0.00,99,0,2,99,0.0,0.0,0.0
2025-03-13T05:00,21.2,24140.00,0.00,62,0.00,28,0,0,28,0.0,0.0,0.0
2025-03-13T06:00,21.5,24140.00,0.00,67,0.00,57,0,0,57,0.0,0.0,0.0
2025-03-13T07:00,22.0,24140.00,2089.32,65,0.00,7,0,0,7,44.0,14.0,30.0
2025-03-13T08:00,23.8,24140.00,3600.00,58,0.00,7,0,2,6,217.0,126.0,91.0
2025-03-13T09:00,26.6,24140.00,3600.00,49,0.00,56,0,15,48,424.0,297.0,127.0
2025-03-13T10:00,29.0,24140.00,3600.00,40,0.00,51,0,16,41,545.0,335.0,210.0
2025-03-13T11:00,25.2,24140.00,3600.00,53,0.40,1,1,0,0,467.0,250.0,217.0
2025-03-13T12:00,29.8,24140.00,3600.00,33,0.00,1,0,1,0,818.0,653.0,165.0
2025-03-13T13:00,31.6,24140.00,3600.00,29,0.00,3,0,0,3,822.0,654.0,168.0
2025-03-13T14:00,32.2,24140.00,3600.00,27,0.00,15,0,11,4,746.0,582.0,164.0
2025-03-13T15:00,32.2,24140.00,3600.00,28,0.10,68,0,51,37,570.0,406.0,164.0
2025-03-13T16:00,30.8,24140.00,3600.00,32,0.40,42,0,28,20,300.0,141.0,159.0
2025-03-13T17:00,25.9,24140.00,3600.00,46,0.50,100,0,63,100,175.0,81.0,94.0
2025-03-13T18:00,27.5,24140.00,2318.48,40,0.00,4,0,4,0,44.0,15.0,29.0
2025-03-13T19:00,26.4,24140.00,0.00,44,0.00,6,0,6,0,0.0,0.0,0.0
2025-03-13T20:00,25.5,22220.00,0.00,47,0.00,2,0,2,0,0.0,0.0,0.0
2025-03-13T21:00,25.0,24140.00,0.00,47,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-13T22:00,24.0,24140.00,0.00,52,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-13T23:00,23.3,24140.00,0.00,54,0.00,0,0,0,0,0.0,0.0,0.0
2025-03-14T00:00,22.5,24140.00,0.00,57,0.00,1,0,0,1,0.0,0.0,0.0
2025-03-14T01:00,21.8,24140.00,0.00,60,0.00,88,0,0,88,0.0,0.0,0.0
2025-03-14T02:00,20.9,24140.00,0.00,63,0.00,100,0,1,100,0.0,0.0,0.0
2025-03-14T03:00,19.9,24140.00,0.00,68,0.00,100,0,0,100,0.0,0.0,0.0
2025-03-14T04:00,19.5,24140.00,0.00,72,0.00,69,0,2,68,0.0,0.0,0.0
